order_item_id,type,order_id,item_id,requested_quantity,processed_quantity,start_location_id,goal_location_id,start_y,start_x,goal_y,goal_x,rack_id,status,priority,assigned_agent,requested_time
1905,INBOUND,5001,NX005,9,0,0,0,77,86,34,35,K008,WAIT,1,,905
1906,OUTBOUND,6001,NX005,3,0,0,0,34,35,78,43,K008,PENDING,1,,906
1907,INBOUND,6001,KH002,9,0,0,0,77,86,36,51,K004,WAIT,1,,907
1908,OUTBOUND,5001,KH002,23,0,0,0,36,51,78,43,K004,PENDING,1,,908
1909,INBOUND,5001,HK001,1,0,0,0,77,86,30,103,P011,WAIT,1,,909
1910,OUTBOUND,5001,HK001,18,0,0,0,30,103,78,43,P011,PENDING,1,,910
1911,INBOUND,6001,NX003,15,0,0,0,77,86,48,71,L004,WAIT,1,,911
1912,OUTBOUND,8001,NX003,6,0,0,0,48,71,78,43,L004,PENDING,1,,912
1913,INBOUND,7001,KH004,13,0,0,0,77,86,59,14,M002,WAIT,1,,913
1914,OUTBOUND,7001,KH004,5,0,0,0,59,14,78,43,M002,PENDING,1,,914
1915,INBOUND,6001,HK002,17,0,0,0,77,86,17,9,C007,WAIT,1,,915
1916,OUTBOUND,6001,HK002,21,0,0,0,17,9,78,43,C007,PENDING,1,,916
1917,INBOUND,5001,KH001,21,0,0,0,77,86,79,46,L011,WAIT,1,,917
1918,OUTBOUND,7001,KH001,20,0,0,0,79,46,78,43,L011,PENDING,1,,918
1919,INBOUND,6001,HK004,23,0,0,0,77,86,7,90,L005,WAIT,1,,919
1920,OUTBOUND,7001,HK004,11,0,0,0,7,90,78,43,L005,PENDING,1,,920
1921,INBOUND,6001,NX002,10,0,0,0,77,86,4,84,S001,WAIT,1,,921
1922,OUTBOUND,6001,NX002,14,0,0,0,4,84,78,43,S001,PENDING,1,,922
1923,INBOUND,8001,KH005,24,0,0,0,77,86,7,71,D003,WAIT,1,,923
1924,OUTBOUND,7001,KH005,23,0,0,0,7,71,78,43,D003,PENDING,1,,924
1925,INBOUND,8001,NX001,12,0,0,0,77,86,63,41,H005,WAIT,1,,925
1926,OUTBOUND,6001,NX001,16,0,0,0,63,41,78,43,H005,PENDING,1,,926
1927,INBOUND,6001,HK005,15,0,0,0,77,86,21,101,E010,WAIT,1,,927
1928,OUTBOUND,6001,HK005,15,0,0,0,21,101,78,43,E010,PENDING,1,,928
1929,INBOUND,7001,NX004,17,0,0,0,77,86,17,6,C005,WAIT,1,,929
1930,OUTBOUND,5001,NX004,7,0,0,0,17,6,78,43,C005,PENDING,1,,930
1931,INBOUND,7001,HK003,7,0,0,0,77,86,62,42,T011,WAIT,1,,931
1932,OUTBOUND,7001,HK003,6,0,0,0,62,42,78,43,T011,PENDING,1,,932
1933,INBOUND,5001,KH003,7,0,0,0,77,86,74,107,O002,WAIT,1,,933
1934,OUTBOUND,6001,KH003,15,0,0,0,74,107,78,43,O002,PENDING,1,,934
1935,INBOUND,8001,NX005,9,0,0,0,77,86,59,11,J002,WAIT,1,,935
1936,OUTBOUND,5001,NX005,4,0,0,0,59,11,78,43,J002,PENDING,1,,936
1937,INBOUND,8001,KH002,16,0,0,0,77,86,73,55,O010,WAIT,1,,937
1938,OUTBOUND,7001,KH002,18,0,0,0,73,55,78,43,O010,PENDING,1,,938
1939,INBOUND,7001,HK001,3,0,0,0,77,86,56,95,R008,WAIT,1,,939
1940,OUTBOUND,7001,HK001,17,0,0,0,56,95,78,43,R008,PENDING,1,,940
1941,INBOUND,6001,NX003,14,0,0,0,77,86,63,7,D012,WAIT,1,,941
1942,OUTBOUND,6001,NX003,17,0,0,0,63,7,78,43,D012,PENDING,1,,942
1943,INBOUND,5001,KH004,12,0,0,0,77,86,25,44,Q003,WAIT,1,,943
1944,OUTBOUND,5001,KH004,15,0,0,0,25,44,78,43,Q003,PENDING,1,,944
1945,INBOUND,7001,HK002,16,0,0,0,77,86,39,29,H004,WAIT,1,,945
1946,OUTBOUND,7001,HK002,7,0,0,0,39,29,78,43,H004,PENDING,1,,946
1947,INBOUND,7001,KH001,1,0,0,0,77,86,36,73,L001,WAIT,1,,947
1948,OUTBOUND,5001,KH001,22,0,0,0,36,73,78,43,L001,PENDING,1,,948
1949,INBOUND,5001,HK004,10,0,0,0,77,86,29,100,C002,WAIT,1,,949
1950,OUTBOUND,7001,HK004,6,0,0,0,29,100,78,43,C002,PENDING,1,,950
1951,INBOUND,7001,NX002,1,0,0,0,77,86,74,79,C009,WAIT,1,,951
1952,OUTBOUND,6001,NX002,18,0,0,0,74,79,78,43,C009,PENDING,1,,952
1953,INBOUND,5001,KH005,22,0,0,0,77,86,35,88,R001,WAIT,1,,953
1954,OUTBOUND,8001,KH005,19,0,0,0,35,88,78,43,R001,PENDING,1,,954
1955,INBOUND,5001,NX001,12,0,0,0,77,86,38,47,H001,WAIT,1,,955
1956,OUTBOUND,6001,NX001,16,0,0,0,38,47,78,43,H001,PENDING,1,,956
1957,INBOUND,8001,HK005,23,0,0,0,77,86,70,95,N001,WAIT,1,,957
1958,OUTBOUND,8001,HK005,24,0,0,0,70,95,78,43,N001,PENDING,1,,958
1959,INBOUND,7001,NX004,9,0,0,0,77,86,32,71,A002,WAIT,1,,959
1960,OUTBOUND,6001,NX004,15,0,0,0,32,71,78,43,A002,PENDING,1,,960
